Date,BTC,ETH,XRP,XLM,LTC,ADA
2021-05-06,56393.68,3489.73,1.6028,0.65085,354.67,null
2021-05-07,57314.75,3479.53,1.5793,0.63063,344.89,null
2021-05-08,58862.05,3910.26,1.5611,0.6138,347.1,null
2021-05-09,58240.84,3923.95,1.5345,0.62804,387.8,null
2021-05-10,55816.14,3945.88,1.3906,0.65643,358.89,null
2021-05-11,56670.02,4173.45,1.4786,0.73465,377.6,null
2021-05-12,49631.32,3823.21,1.2691,0.59554,310.4,null
2021-05-13,49670.97,3717.91,1.364,0.65366,317.95,null
2021-05-14,49841.45,4075.01,1.4,0.66885,326.23,null
2021-05-15,46762.99,3646.68,1.4904,0.68081,300.3,null
2021-05-16,46431.5,3582.1,1.4496,0.71027,295.89,null
2021-05-17,43538.04,3282.51,1.4946,0.64323,281.53,null
2021-05-18,42849.78,3375.07,1.5889,0.6454,293.98,null
2021-05-19,36690.09,2438.92,1.0568,0.44315,185.93,null
2021-05-20,40526.64,2768.62,1.1795,0.49469,210.74,null
2021-05-21,37252.01,2430.98,1.0062,0.41884,179.97,null
2021-05-22,37449.73,2294.87,0.9052,0.38917,169.32,null
2021-05-23,34655.25,2096.39,0.7898,0.362,142.39,null
2021-05-24,38796.29,2648.43,0.993,0.43964,185.32,null
2021-05-25,38324.72,2705.11,0.9746,0.42922,183.76,null
2021-05-26,39241.91,2884.94,1.0316,0.44368,198.91,null
2021-05-27,38529.98,2742.23,0.9747,0.42058,194.32,null
2021-05-28,35663.49,2412.1,0.8985,0.39933,177.33,null
2021-05-29,34605.15,2278.74,0.8318,0.36728,164.01,null
2021-05-30,35641.27,2385.98,0.9058,0.37466,170.51,null
2021-05-31,37253.81,2706.15,1.0409,0.40243,187.97,null
2021-06-01,36693.09,2634.57,1.0108,0.41864,182.99,null
2021-06-02,37568.68,2706.22,1.0241,0.4188,187.14,null
2021-06-03,39246.79,2857.25,1.045,0.4253,193.5,null
